dlga_start:mutiny_pretalk_1|Zdravím, veliteľ {playername}. Čujte..^Chlapi sa sťažujú! Chcú viac zábavy, menej pochodovania.
dlga_lord_investigate_fangorn_completed0:lord_investigate_fangorn_completed1|Tie stromy sú živé! Útočia na naše jednotky!
dlga_lord_investigate_fangorn_completed1:close_window|Predpokladal som to po celú dobu. Poslúžil si mi dobre, {playername}.
dlga_lord_start:close_window|Pohár mojej trpezlivosti pretiekol. Očakával som, že si do teraz už niečo zistil o Farngorne, ale ty stále nič nevieš.
dlga_lord_active_mission_2:lord_capture_troll_completed_two_trolls|Pane, dávam ti nie jednu, ale rovno dva beštie!
dlga_lord_active_mission_2:lord_capture_troll_completed_one_troll|Pane, skrotil som tú beštiu, ktorú ste žiadal !
dlga_lord_capture_troll_completed_two_trolls:lord_capture_troll_completed_two_trolls_thankyou|Dve beštie ! Výborne, {playername}. Dokázal si, že si cenným služobníkom. Schopnosti a horlivosť musia byť odmenené. S tvojimi dvoma trolmi môžeme teraz fungovať bez jedného z tých, ktorých sme používali na naše pokusy. Je to vytrénovaný otrocký trol, pripravený bojovať pod velením. Teda, pod TVOJÍM velením, {playername}.
dlga_lord_capture_troll_completed_two_trolls_thankyou:lord_capture_troll_completed_two_trolls_thankyou_info|Dá sa donútiť divokú beštiu, aby poslúchala príkazy ?
dlga_lord_capture_troll_completed_two_trolls_thankyou:lord_capture_troll_completed_two_trolls_thankyou_accept|Ďakujem, pane. Budete spokojný so spôsobom, akým bude tento trol použitý.
dlga_lord_capture_troll_completed_two_trolls_thankyou:lord_capture_troll_completed_two_trolls_thankyou_refuse|Ďakujem, pane. Ale nie som hodný takéhoto daru. Je pre mňa príliš nebezpečný.
dlga_lord_capture_troll_completed_two_trolls_thankyou:lord_capture_troll_completed_two_trolls_thankyou_refuse.1|Ďakujem, pane. Ale nie som hodný takéhoto daru. [není miesto v družine!]
dlga_lord_capture_troll_completed_two_trolls_thankyou:lord_capture_troll_completed_two_trolls_thankyou_raise|Pane, budem pôsobiť omnoho väčšiu spúšť pokiaľ by ste mi poskytli tiež brnenie pre beštiu [10/{reg20} vplyvu].
dlga_lord_capture_troll_completed_two_trolls_thankyou_info:lord_capture_troll_completed_two_trolls_thankyou|Pokúšaš schopnosti svojho pána, {playername}? Táto beštia je vytrenovaná, aby útočila na nepriateľov podľa zraku. To stačí. Ale ty a tvoji bojovníci sa od beštie radšej držte v bezpečnej vzdialenosti keď bojuje, a nikdy nestojte medzi ňou a jej cieľom.
dlga_lord_capture_troll_completed_two_trolls_thankyou_accept:lord_pretalk|Rozsievaj smrť medzi mojich nepriateľov tvojím novým darom.
dlga_lord_capture_troll_completed_two_trolls_thankyou_refuse:lord_pretalk|Ako si želáš. Niekto iný z mojich služobníkov bude určite vedieť, ako využiť tento mocný nástroj vojny. 
dlga_lord_capture_troll_completed_two_trolls_thankyou_raise:lord_pretalk|Ty sa opovažuješ žiadať o obrneného trola, {playername}, do svojich služieb ? To nie je žiadna drobnosť. Ale si schopný služobník a tvoje úmysly sú nám známe. Páčiš sa nám. Dostaneš ho.
dlga_lord_capture_troll_completed_two_trolls_thankyou_raise:lord_capture_troll_completed_two_trolls_thankyou|Ako sa vôbec opovažuješ žiadať nás o viac než sme ti v našej veľkej múdrosti plánovali dať ? {playername}, dokázal si dnes, že si schopným služobníkom, ale nenechaj svoju drzosť pokúšať našu trpezlivosť.
dlga_lord_capture_troll_completed_one_troll:close_window|Výborne, {playername}. Si verný a schopný služobník. Tento trol bude veľmi užitočný. Do kobky s ním !
dlga_lord_start:close_window.1|Už dávno som ti rozkázal, aby si mi priviedol jedného živého trola. Ale mal som to vedieť. Ako som len mohol čakať od niekoho ako {playername} že by sa bol schopný postaviť takejto výzve. Môj služobník nebol dosť schopný či verný.
dlga_lord_start:lord_generic_mission_completed.1|Správy o tvojom úspechu proti divokým trolom ku mne dorazili. {s12} má o jednu starosť menej, vďaka tebe, {playername}.
dlga_lord_start:lord_generic_mission_completed.2|Naši prieskumníci neďaleko {s12} nám povedali o tvojom úspechu. To ich naučí, sledovať nás.^^Zničenie toho táboru určite zastaví nepriateľský predstih.
dlga_lord_start:destroy_scout_camp_failed|Naši prieskumníci pri tábore {s12} videli, že ste sa s vašimi mužmi ustúpili. Toto je sklamanie, {playername}. Vaše zlyhanie viedlo k útoku životne dôležitých zásobovacích vedení. Bude trvať určitý čas, kým sa zotavíte.
dlga_destroy_scout_camp_failed:close_window|Nabudúce už budem lepšie pripravený.
dlga_lord_start:lord_generic_mission_completed.3|Naši zvedi neďaleko {s12} hlásia, že si statočne ubránil dedinu. Tí nájazdníci sú každým dňom trúfalejší a bezočivejší... ^^Páchne to vojnou. Znova ti musím poďakovať, {playername}. 
dlga_lord_start:defend_village_failed|Naši zvedovia neďaleko {s12} hlásia,  že sa ti tú dedinu nepodarilo ubrániť. Dedinčania boli zmasakrovaní alebo zotročení. Tí nájazdníci sú každým dňom trúfalejší a bezočivejší... ^^Páchne to vojnou.
dlga_defend_village_failed:close_window|Nabudúce už budem pripravený.
dlga_lord_start:lord_generic_mission_completed.4|Spozoroval som plamene šľahajúce z dediny neďaleko {s12}. Počuli sme krik a rev. Toto je len začiatok,{playername}. ^^Onedlho nastane vojna.
dlga_lord_start:raid_village_failed|Všimli sme si niekoľkých ľudí uháňajúcich od {12}. A ty sa ešte opovažuješ prísť sem a vystavovať sa, {playername}?. ^^Vojna sa blíži, ale s takýmito neúspechmi môžeš byť jej prvou obeťou. 
dlga_raid_village_failed:close_window|Nabudúce už bude, pripravený.
dlga_lord_start:lord_target_lord_failed|Dopočul som sa že si neuspel. Sklamal si ma, {playername}.
dlga_lord_target_lord_failed:close_window|Nabudúce už budem lepšie pripravený.
dlga_lord_start:lord_generic_mission_completed.5|Vaši muži boli svedkami vašej statočnosti v bitke, {playername}. Ukázali ste im, že sme nadriadenými silami.
dlga_lord_start:kill_quest_failed|Dopočul som sa že si neuspel. Sklamal si ma, {playername}.
dlga_lord_start:lord_generic_mission_completed.6|Vaši muži boli svedkami vašej statočnosti v bitke, {playername}. Vyhral si si úctu.
dlga_kill_quest_failed:close_window|Nabudúce už budem lepšie pripravený.
dlga_lord_start:lord_follow_spy_completed|{s4}
dlga_lord_start:lord_follow_spy_half_completed|Do pekla s tebou! Chcel som DVOCH väzňov, {playername} -- a ty si mi priniesol len ďalšie zbytočné starosti! Už viem všetko, čo vedel špeh, ale bol to manipulátor ktorého som chcel. Tu máš, za polovičnú prácu polovičná mzda. Zober si to a zmizni.
dlga_lord_start:lord_follow_spy_half_completed.1|Žiadal som ťa o dvoch zajatcov, {playername}, nie jedného. Dvoch. No aj tak, myslím, že sa ti podarilo zajať manipulanta, ten bol dôležitý viac. Špeh sa neodváži vrátiť a bude celkom zbytočný pre pána, ktorému slúžil. Je to lepšie než nič. No dúfam, že chápeš, keď ti zaplatím len polovicu sľúbenej odmeny za polovičný úspech.
dlga_lord_start:lord_follow_spy_failed|Ty si úplne neschopný , {playername}, a hlavne nespoľahlivý. Zlyhať v zajatí špeha A jeho manipulanta dáva úplne nový rozmer slovu zlyhať. Zabudni na nejakú odmenu. Neurobil si nič pre to, aby si si ju zaslúžil.
dlga_lord_follow_spy_half_completed:lord_pretalk|Urobil som čo bolo v mojich silách, {s65}.
dlga_lord_follow_spy_completed:lord_pretalk|Ďakujem, {s65}.
dlga_lord_follow_spy_failed:lord_pretalk|Hrm. Ako si želáš, {s65}.
dlga_lord_start:lord_generic_mission_completed.7|Dostal som správy, že všetci utečenci boli bezpečne eskortovaní. Ďakujeme vám {playername} za vašu pomoc. V tejto vojne trpí najviac nevinní.
dlga_lord_start:lord_defend_refugees_failed|{playername}, dostali hlásenia o tom, že utečencov boli zachytení nájazdníci a všetci boli zabití. Toto je veľmi sklamaním ...
dlga_lord_defend_refugees_failed:lord_defend_refugees_failed_1a|Odpusť mi, {s65}, Nepodarilo sa mi ich ochrániť.
dlga_lord_defend_refugees_failed_1a:lord_pretalk|Je to nevinné, ktoré trpí najviac vo vojnách. V budúcnosti by mohlo byť viac utečencov, {playername}. Dúfam, že budete nabudúce pripravený.
dlga_lord_start:lord_defend_refugees_half_completed|Dostal som správy, že iba cieľové vlaky {reg17} utečencov dosiahli cieľ. Je to nešťastné, ale to je cena vojny. V budúcnosti by mohlo byť viac utečencov, {playername}. Dúfam, že budete nabudúce pripravený.
dlga_lord_defend_refugees_half_completed:lord_pretalk|Nabudúce sa lepšie pripravím, pane.
dlga_lord_start:lord_generic_mission_completed.8|Dostal som správy, že utečenci boli všetci zabití a že väzenské vlaky prídu čoskoro ... Urobil si dobre, {playername}. Toto je len začiatok, budeme nad touto krajinou vládnuť čoskoro.
dlga_lord_start:lord_hunt_refugees_failed|{playername}, naši špioni hovoria, že ste nepodarili zachytiť {reg1} vlakov utečencov. Sú slabé a pomaly a stále sa vám nepodarí. Aké využitie ste?
dlga_lord_hunt_refugees_failed:lord_hunt_refugees_failed_1|Boli kluzký, majster. Nedokázal som ich vystopovať.
dlga_lord_hunt_refugees_failed_1:lord_pretalk|Možno nie ste dostatočne dobrí, aby ste prikázali armádám, ktoré prinesú tento svet k jeho podpätku, ak nemôžete dokonca poraziť zranených a chorých! ^ ^ Zbavte sa a modlite sa, dám vám druhú šancu.
dlga_lord_start:lord_generic_mission_completed.9|Nech sa pod zem prepadnem, ty si to zvládol, {playername}. Všetci otroci sú späť. Nedáme im pokoja, dokiaľ nebudú pripravený na žatvu. Zaslúžiš si svoju odmenu. Tu máš, ber. Vďaka.
dlga_lord_start:lord_bring_back_runaway_serfs_failed|{playername}. trpezlivo som čakal na mojich otrokov, ale žiaden z nich sa nevrátil. Máš pre to vysvetlenie? Boli ste porazený primitívnymi zvieratami, alebo si proste neschopný ?
dlga_lord_bring_back_runaway_serfs_failed:lord_bring_back_runaway_serfs_failed_1a|Ospravedlňujem sa, {s65}, tí otroci boli klzký ako úhory. Nedalo sa ich chytiť.
dlga_lord_bring_back_runaway_serfs_failed_1a:lord_pretalk|Hmph, to je veľmi zlá výhovorka pre neúspech, {playername}. Teraz, keď dovolíš, musím chytiť nových ľudí, aby mal kto obrábať tieto polia pred tým, než začneme všetci hladovať.
dlga_lord_start:lord_runaway_serf_half_completed|Sklamal si ma, {playername}. Boli to 3 skupiny otrokov, ktoré som ti rozkázal chytiť. 3. Nie {reg17}. Predpokladám, že tí, ktorých si priviedol späť budú musieť pracovať dva krát tak tvrdo, aby pracovali aj za tých, čo utiekli. A tvoja odmena, {playername} ... zaplatím len za otrokov, ktorých si priviedol späť, za utečencov nič. Tu máš. Zober si to a ukončme už túto záležitosť.
dlga_lord_runaway_serf_half_completed:lord_pretalk|Ďakujem, {s65}. Si veľmi veľkorysý.
dlga_lord_runaway_serf_half_completed:lord_pretalk.1|Bah, to bola len strata času. 
dlga_lord_start:lord_deliver_cattle_to_army_thank|Ah, {playername}. Som rád, že si mi doručil {reg13} kusov {s4}, ako som žiadal. Urobil si na mňa dojem.
dlga_lord_deliver_cattle_to_army_thank:lord_pretalk|Žiaden problém, {s65}. 
dlga_lord_deliver_cattle_to_army_thank:lord_pretalk.1|Rád som poslúžil.
dlga_lord_start:lord_scout_waypoints_thank|Urobil si dobrý prieskum, {playername}. Môj posol mi práve doručil tvoje záznamy z misie do {s13}, {s14} a {s15}. Dobrá práca.
dlga_lord_scout_waypoints_thank:lord_pretalk|Ľahká práca, {s65}.
dlga_lord_scout_waypoints_thank:lord_pretalk.1|Jednoduchá záležitosť.
dlga_lord_scout_waypoints_thank:lord_pretalk.2|Bolo mi potešením, pane.
dlga_lord_start:lord_mission_told_deliver_cattle_to_army|Armádne zásoby sa zmenšujú príliš rýchlo, {playername}. Potrebujem, aby si mi priviezol {reg3} kusov {s4}, aby moje jednotky nehladovali. Je mi jedno, ako ich zohnáš, proste mi ich privez čo najskôr.
dlga_lord_mission_told_deliver_cattle_to_army:lord_mission_told_deliver_cattle_to_army_accepted|Dobre, nájdem nejaké {s4}.
dlga_lord_mission_told_deliver_cattle_to_army:lord_mission_told_deliver_cattle_to_army_rejected|Prepáčte, pane, ale mám iné plány.
dlga_lord_mission_told_deliver_cattle_to_army_accepted:close_window|Výborne! Vieš, čo robiť,  {playername}. Teraz sa do toho pusť. Potrebujem to jedlo čím skôr.
dlga_lord_mission_told_deliver_cattle_to_army_rejected:close_window|To .... je nešťastné, {playername}. Musím nájsť niekoho iného, kto to zariadi. Už choď, prosím, čaká ma ešte práca.
dlga_lord_start:lord_report_to_army_asked|Ah, dorazil si posledný, {playername}. Už som ťa očakával. Dúfam, že si so sebou priviedol dostatok skúsených jednotiek.
dlga_lord_report_to_army_asked:lord_report_to_army_completed|Mám so sebou skupinu dobrých, vycvičených vojakov. Sme pripravený sa k tebe pripojiť.
dlga_lord_report_to_army_asked:lord_report_to_army_continue|Zatiaľ nemám dostatok jednotiek. Budem potrebovať ešte trochu času.
dlga_lord_report_to_army_completed:close_window|Výborne. Pošlem slovo, keď mám úlohu pre vás. {S3}
dlga_lord_report_to_army_continue:close_window|Potom by si sa mal poponáhľať. Onedlho budeme pochodovať proti nepriateľovi a mne sa zíde každý schopný meč. 
dlga_lord_start:lord_mission_told_scout_waypoints|{playername}, potrebujem dobrovoľníka, aby preskúmal oblasť. Máme nedostatok informácií, a ja jednoducho potrebujem mať lepší prehľad o situácií pred tým, než budeme pokračovať. Potrebujem, aby si šiel do {s13}, {s14} a {s15} a nahlásil všetko, čo si videl.
dlga_lord_mission_told_scout_waypoints:lord_mission_told_scout_waypoints_accepted|Našli ste svojho dobrovoľníka, pane.
dlga_lord_mission_told_scout_waypoints:lord_mission_told_scout_waypoints_rejected|Obávam sa, že musím odmietnuť.
dlga_lord_mission_told_scout_waypoints_accepted:close_window|Výborne, proste prejdi neďaleko {s13}, {s14} a {s15} a zisti čo tam je. Zapíš si všetko, čo si našiel a videl. Vráť sa späť hneď, ako to bude možné.
dlga_lord_mission_told_scout_waypoints_rejected:lord_pretalk|Hm. Som sklamaný, {playername}. Veľmi sklamaný. Prehovoríme si neskôr, potrebujem nájsť niekoho iného, kto to preskúma.
dlga_lord_start:lord_buy_prisoner|Počul som, že si zajal nepriateľa {s3} a že je práve teraz s tebou. Dobrá práca!^ Prenechaj ho nám, potrebujeme z neho dostať veľa informácií....^^[získaš {reg14} Bodov Zásob {s14u}]
dlga_lord_buy_prisoner:lord_buy_prisoner_accept|Nuž, je celý váš.
dlga_lord_buy_prisoner:lord_buy_prisoner_deny|Mám pre neho iné plány.
dlga_lord_buy_prisoner_accept:lord_pretalk|Výborne! Pošlem svojich mužov aby ho premiestnili do nášho žalára patričným spôsobom. Určite to pomôže naším zámerom.
dlga_lord_buy_prisoner_deny:lord_pretalk|Veľká škoda, mohol pre nás byť veľmi vzácny, {playername}.
dlga_tld_intro_1:lord_pretalk|PREROBIŤ\nVojenský výcvik: ^^ - Frakcie len iniciujú obliehanie, keď sú dostatočne silné. ^ - Väčšina osád môže byť obetovaná len vtedy, ak je ich frakcia dostatočne oslabená. Zvyčajne budú hlavné body obetované ako posledné ^ ^ - Ak frakcia stratí svoj kapitál alebo ak ich sila rozdrví, budú porazené ^ - Frakcie získavajú silu z víťazstiev na poli a z držania určitých kľúčových osídlení. z porážok v teréne alebo zo straty osídlenia ^ - Niektoré questy alebo udalosti môžu ovplyvniť silu frakcie ^ - Môžete porovnať aktuálne hodnoty pevnosti frakcie v menu 'Správy' ^ ^ - Ďalšie stránky TLD nájdete na informačných stránkach.
dlga_lord_start:lord_pretalk|Ah, vitajte, {s24}. ^ Už by ste mali vedieť, že {s12}. Vašou povinnosťou je pomôcť v našom boji, {playername}. Keď sa ukážeš hodným mojej dôvery [level {reg1}], dovolím vám tiež prístup k tú truhlu tam, aby si uložil svoje osobné veci.
dlga_lord_start:lord_talk|Čo sa deje ?
dlga_lord_pretalk:lord_talk|Ešte niečo ?
dlga_lord_talk:lord_lend_companion_end|Chcel by som aby ste mi vrátili {s14}, {s65}, pokiaľ už nepotrebujete{reg3?jej:jeho} služby.
dlga_lord_lend_companion_end:lord_pretalk|Už máš vo svojej družine príliš mnoho jednotiek, {playername}. Nemôžeš zatiaľ veliť viacerým.
dlga_lord_lend_companion_end:lord_pretalk.1|Samozrejme, {playername}.  {reg3?Ona:On} je bystrý {reg3?dievča:chlapík}. Si ty ale šťastný veliteľ, že máš tak úctyhodných spoločníkov.
dlga_lord_talk:lord_message_delivered|Nesiem správu od {s9}.
dlga_lord_talk:lord_message_delivered_enemy|Nesiem správu od {s9}.
dlga_lord_talk:lord_active_mission_1|O úlohe, ktorú si mi zadal...
dlga_lord_talk:lord_request_mission_ask|Nemáš pre mňa nejakú prácu ?
dlga_lord_talk:dwarf_lord_book|{s3}, mám záležitosť, ktorú musím upozorniť.
dlga_dwarf_lord_book:dwarf_lord_book_give|Hovorte voľne, {playername}.
dlga_dwarf_lord_book_give:dwarf_lord_book_give_a|Vpustil som sa hlboko do baní Moria a našiel som záznam o spoločnosti Balin.
dlga_dwarf_lord_book_give_a:dwarf_lord_book_give_b|Hovoríte o svojich rodičoch, akoby boli pamäťou. Je to tak?
dlga_dwarf_lord_book_give_b:dwarf_lord_book_give_c|Obávam sa, že to je. Bol by som hľadal ďalej, ale bol som obťažený škriatkami a vo veľkom počte. Prinášam len to ...
dlga_dwarf_lord_book_give_c:dwarf_lord_book_give_d|'Nedostaneme sa z tadeto. Nemôžeme ujsť...Prichádzajú.'
dlga_dwarf_lord_book_give_d:dwarf_lord_book_give_e|Takže som sa obával. Balinovi som poradil proti tejto expedícii, ale bol vyriešený. Blázon, ktorý som mu dal za to, že mu nechal ísť.
dlga_dwarf_lord_book_give_e:dwarf_lord_book_give_f|Urobil si Erebor skvelú službu, {playername}, a tvoja čin nebude ponechaná neoprávnená.
dlga_dwarf_lord_book_give_f:dwarf_lord_book_give_g|Ďakujem, {s3}.
dlga_dwarf_lord_book_give_g:dwarf_lord_book_give_h|Čo urobíš teraz?
dlga_dwarf_lord_book_give_h:dwarf_lord_book_give_i|Nenecháme vraždy našich vlastných bez odpovedi! Prinesieme spád a smrť tým ktorý nám ublížili. Od najvyššieho vrchu Mt. Gundabádu až do najhlbších kútov Khazad-dûmu, Hmlové Vrchy budú Nasiaknuté čiernou krvou goblinov!
dlga_dwarf_lord_book_give_i:dwarf_lord_avenge|{s3}, chcem pomôcť {s4} ľuďom pomstiť Balinovi a jeho spoločnosti.
dlga_dwarf_lord_book_give_i:lord_pretalk|Veľa šťastia s tým.
dlga_dwarf_lord_avenge:close_window|Veľmi dobré, {playername}. Choďte s požehnaním Durinovho ľudu a prineste smrť našim nepriateľom. Dajte im vedieť bolesť a strach, ako ich ľudia poznali.
dlga_lord_talk:find_lost_spears_permission|Môj pane, prajem si vstúpiť do Osamelej Hory. Hľadám stratené kopije Kráľa Bladorthina.
dlga_find_lost_spears_permission:lord_pretalk|Už som ti udelil povolenie, {playername}.
dlga_find_lost_spears_permission:find_lost_spears_permission_yes|Dobre, {playername}, môžeš vstúpiť do hory.
dlga_find_lost_spears_permission:lord_pretalk.1|Ešte ťa dosť nepoznám, {playername}.
dlga_find_lost_spears_permission_yes:lord_pretalk|Ďakujem, môj pane.
dlga_lord_talk:tell_dorwinion_sack|Môj pane, našiel som mech s vyblednutým symbolom zobrazujúcim hrozno, a vnútri úlomky dreva a kovu ktoré mohli byť súčasťou kopije.
dlga_tell_dorwinion_sack:tell_dorwinion_sack_2|Veľmi zaujímavé. Tento starodávny mech je označený značkou najlepších vín, aké boli produkované len v Dorwinione. 
dlga_tell_dorwinion_sack_2:tell_dorwinion_sack_3|V mechu bola i táto helma z Rhunu. Prezradí nám to viac o tom čo sa stalo s kopijami?
dlga_tell_dorwinion_sack_3:lord_pretalk|Karavany sú často prehliadané pozdĺž cesty. Táto helma pochádza od skautov Rhuna. Postupujte po rieke južne smerom k moru Rhun a vyhľadajte obchodné cesty na Dorwinion a môžete nájsť to, čo hľadáte. POZNÁMKA: TENTO QUEST NIE JE VYPLNENÝ. POKRAČOVANIE NABUDÚCE.
dlga_lord_talk:lord_healer_wound_ask|Počul som, že ste boli veľkým liečiteľom. Je to pravda a môžete mi pomôcť?
dlga_lord_healer_wound_ask:lord_pretalk|{s1}
dlga_lord_healer_wound_ask:lord_healer_wound_ask_check|{s1}
dlga_lord_healer_wound_ask_check:lord_healer_wound_heal|Moji muži a ja máme rany, ktoré vyžadujú viac ako len čas na liečenie. Môžete liečiť naše rany?
dlga_lord_healer_wound_ask_check:lord_healer_injured_ask|Moji muži a ja sme zranení a nemáme čas čakať na ich uzdravenie. Môžete poskytnúť pomoc?
dlga_lord_healer_wound_ask_check:lord_pretalk|Teraz nie.
dlga_lord_healer_wound_heal:lord_healers_wound_check|{s1}
dlga_lord_healer_injured_ask:lord_healers_injured_check|{s1}
dlga_lord_healers_injured_check:lord_healers_injured_heal|Áno, navštevujte nás
dlga_lord_healers_wound_check:lord_healers_wound_heal|Áno, navštevujte nás
dlga_lord_healers_wound_check:lord_pretalk|Teraz nie.
dlga_lord_healers_injured_check:lord_pretalk|Teraz nie.
dlga_lord_talk:ring_hunters_start|Môj pane, som pripravený splniť náročnejšie úlohy, ktorými by som vám pomohol ukončiť vojnu. Čo pre vás môžem vykonať?
dlga_ring_hunters_start:ring_hunters_check|{playername}, urobili ste veľké činy a preukázali ste, že ste hodný úlohy, ktorú od vás teraz žiadam. Verím, že sa s touto záležitosťou zaobchádzate čo najlepšie, ale viete, že náš nepriateľ je nebezpečný a krviprelievanie bude nevyhnutné. Je vaša spoločnosť dostatočne silná na boj?
dlga_ring_hunters_check:ring_hunters_1|Áno, môj pane. Velím skupine dobre vycvičených, bojom zocelených mužom. Sme pripravený na čokoľvek.
dlga_ring_hunters_check:ring_hunters_check_failed|Obávam sa, že nie, môj pane.
dlga_ring_hunters_check_failed:lord_pretalk|Potom ešte nie ste pripravení na tento úlohu, {playername}. Choďte a zbierajte viac vojakov.
dlga_ring_hunters_1:ring_hunters_2|Výborne. Sever bol v poslednej dobe sužovaný obťažujúcou skupinou psancov, ktorí vyrážajú dediny a spúšťajú pasažierov hľadajúc prstene ľubovoľného druhu. Musíte loviť týchto banditov dole a skončiť ich hľadaním. Pozostalí z ich posledného drancovania hlásili dve skupiny. Prvý sa vracia s ich kořisti do svojho tábora na okraji Mirkwood. Druhý, k veľkému počtu sa dostal k Beornovmu domu a obávam sa, čo sa môže stať, ak zostane nerušené.
dlga_ring_hunters_2:ring_hunters_what|Môj pane, čo by sa tak urputne snažili nájsť?
dlga_ring_hunters_2:ring_hunters_accept|Môj pane, urobím všetko preto aby som raz a navždy zastavil týchto... ´Lovcov Prsteňa*
dlga_ring_hunters_2:ring_hunters_reject|Nie som na takúto úlohu pripravený.
dlga_ring_hunters_accept:close_window|S odvahou v srdci a ostrými oceľami vo svojich rukách budete {playername}. Budeme čakať správy o vašom úspechu.
dlga_ring_hunters_reject:lord_pretalk|Rozumiem. Hlás sa u mňa keď budeš, ale daj si načas. Nechceme, aby uspeli.
dlga_ring_hunters_what:ring_hunters_2|Vzory nepriateľa sú skryté pred nami, ale môžeme si všimnúť, že tí ruskí sú ohýbaní na hľadaní toho, čo hľadajú. Nemôžem odhaliť všetko, čo vieme, pretože veľa visí v rovnováhe a tajomstvo je prvoradé. Čokoľvek hľadajú, musia byť silnou zbraňou, ktorá sa má používať na to, aby spôsobila viac zničenia v mene Temného pána.
dlga_ring_hunters_what:ring_hunters_2.1|Temný pán predtým vyslal vyslancov do rôznych trpasličích klanov a pýtal sa na prstence moci, ktoré sa dali našim ľuďom. Títo banditi ich možno hľadajú alebo iní ako oni ... Či sú pravdiví, alebo nie, nesmú spadať do ruky Temného pána.
dlga_lord_talk:ring_hunter_party_defeated|Môj pane, prídem zlé správy ... Aj keď som porazil lovcov prsteňov terorizujúcich dediny, ich vodcovia neboli tam. Možno našli to, čo hľadali
dlga_ring_hunter_party_defeated:ring_hunter_party_defeated2|To nie je zlá správa, {playername}. Počuli sme o tvojom veľkom víťazstve! Život tých dedinčanov má na našu záležitosť väčšiu zámienku než akákoľvek zbraň. Ako hovoríme, posvätné posmieva ich silu, oživené vašim víťazstvom. Navyše, neveríme tomu, že títo Ring Hunters našli to, čo hľadajú. Keby to bola zbraň, o ktorú sme sa báli, potom by sme cítili niečo ... narušenie.
dlga_ring_hunter_party_defeated2:ring_hunter_quest_end|V tom prípade som rád. Akákoľvek zbraň to mohla byť... možno ju stále hľadajú. Budem ostražitý a poprípade to vyriešim i ďalšími Lovcami Prsteňa. 
dlga_ring_hunter_quest_end:close_window|To my všetci. Ešte raz ti ďakujem za tvoje služby, {playername}.
dlga_lord_talk:ring_hunter_lair_defeated_elf|Môj pane, aj keď nebol schopný zachytiť lovcov prsteňov terorizujúcich dediny, som dokázal poraziť svojich vodcov v ich doupěti. Mali to v ich vlastníctve.
dlga_ring_hunter_lair_defeated_elf:ring_hunter_lair_defeated|Vidím, prsteň, ale nie krúžok. Ani jeden z veľkých krúžkov, ale nie len obyčajný trinket. V nej je nejaká energia.
dlga_ring_hunter_lair_defeated:ring_hunter_lair_defeated2|Potom sme mali pravdu, aby sme ho chytili z prstov Temného pána, skôr ako by ho mohol použiť na šírenie svojho Stínu nad zemou a nechať ho preniknúť do mnohých sŕdc.
dlga_ring_hunter_lair_defeated2:ring_hunter_lair_quest_end|Tento prsteň musíte držať a používať ho na boj s nepriateľom a jeho armádami. Verím, že ju používate dobre.
dlga_ring_hunter_lair_quest_end:close_window|Toto je česť, môj Pane, ďakujem! Moje srdce zostane pravé a moje rameno silné.
dlga_start:ring_hunters_party_attack|Pozrite sa, muži. Viac jahniat na porážku
dlga_ring_hunters_party_attack:ring_hunters_party_attack_2|Vaša šarvátka sa skončila.
dlga_ring_hunters_party_attack_2:close_window|Skontrolujte ich balenia a prsty. Uložte ho na mučenie. Všetci ostatní sú na jedenie!
dlga_start:ring_hunter_lair_defeat|Ten prsteň patrí Temnému Pánovi! Nesmieš ho nosiť!
dlga_ring_hunter_lair_defeat:ring_hunter_lair_defeat2|Teraz patrí mne.
dlga_ring_hunter_lair_defeat2:close_window|Myslíte si, že ste vyhrali veľké víťazstvo? Môže to byť bledý roztrhnutý. Bah! náš
dlga_start:beorn_message|Môj {pane/paní}, dostali sme varovanie z {s1}u, že obrovská tlupa odpadlíkov uháňa smerom k nám! Nebol čas zhromáždiiť dostatok bojovníkov. Počuť v diaľke bojovú vravu sme sa pripravili na najhoršie!
dlga_beorn_message:beorn_message2|To nebola skupina bežných žalárov. Boli to najhoršie z najhoršieho Temného pána, aspoň tu na severe. Ich vodcovia však tu neboli. Ich den leží v blízkosti lesa Mirkwood a musím sa ponáhľať.
dlga_beorn_message2:beorn_message_end|Áno, boli sme o tábore tiež varovaní a poslali sme k nemu skautov. Videli sme ich, že ich spálime a rýchlo ideme na Mordor. Ak ste sa rozhodli tam najprv spěchať, možno ste nám nemohli pomôcť. Sme naozaj vďační za vaše víťazstvo!
dlga_beorn_message_end:beorn_message_close|Musím ohlásiť a povedať {s1} o bitke. Vráťte sa späť do dediny a vysielajte skautov. Môžu to byť stratitelia.
dlga_beorn_message_close:close_window|Áno, veliteľ. Budeme ostražití a posielať viac ľudí z vzdialených osád. Vaše víťazstvo dnes nás všetkých inšpirovalo.
dlga_lord_give_troops:lord_give_troops_check|Posilniť moju družinu? Stále sa mi hodí viac vojakov.
dlga_lord_give_troops:lord_pretalk|Bohužiaľ nemáš žiadnych {s14} vojakov aby si posilnil moju družinu.
dlga_lord_give_troops_check:lord_give_troops_check_1|Dovoľ mi pozrieť sa na zoznam vojakov...
dlga_lord_give_troops_check_1:lord_pretalk|Takže ty si si to rozmyslel...^Chápem.
